regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason
no_wake,5,lag_p5,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1859.721508032816,-1863.4052483873413,-3.6837403545252982,3735.233888079518,3868.928344899656,-133.69445682013838,3723.443016065632,3762.8104967746826,-39.3674807090506,10,2,0.2,ok
rem_only,-5,lag_m5,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-552.6546234530845,-632.5558608909572,-79.90123743787274,1461.3484138306226,1929.7324168617974,-468.38400303117487,1217.309246906169,1475.1117217819144,-257.8024748757455,10,1,0.1,ok
rem_only,-5,lag_m5,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-387.4531803880686,-406.37425277442674,-18.921072386358162,787.5658025871826,907.6943191316939,-120.12851654451129,778.9063607761371,842.7485055488535,-63.842144772716324,10,1,0.1,ok
rem_only,-3,lag_m3,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-552.6546234530845,-606.8684739898882,-54.21385053680376,1461.3484138306226,1879.4746748711905,-418.1262610405679,1217.309246906169,1423.7369479797765,-206.42770107360752,10,0,0.0,ok
rem_only,-3,lag_m3,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-389.74148056042463,-396.7027969251835,-6.961316364758886,792.1530696238453,888.4314076228379,-96.27833799899258,783.4829611208493,823.405593850367,-39.92263272951777,10,2,0.2,ok
rem_only,-1,lag_m1,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-552.6546234530845,-620.9404306132865,-68.28580716020201,1461.3484138306226,1864.6091252247134,-403.2607113940908,1217.309246906169,1437.880861226573,-220.57161432040402,10,0,0.0,ok
rem_only,-1,lag_m1,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-395.8739859380326,-399.63534518737777,-3.761359249345162,804.4497433094947,888.1830904087619,-83.73334709926723,795.7479718760652,827.2706903747555,-31.522718498690324,10,0,0.0,ok
rem_only,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-552.6546234530845,-610.0056861702865,-57.35106271720201,1461.3484138306226,1843.0799144583666,-381.731500627744,1217.309246906169,1416.011372340573,-198.70212543440402,10,0,0.0,ok
rem_only,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-397.17740833073833,-405.9093114416844,-8.731903110946064,807.0635567430713,900.7798034545317,-93.71624671146037,798.3548166614767,839.8186228833688,-41.46380622189213,10,0,0.0,ok
rem_only,1,lag_p1,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.8,0.8,-552.6546234530845,-589.1505727897484,-36.4959493366639,1461.3484138306226,1801.0294095776371,-339.68099574701455,1217.309246906169,1374.3011455794967,-156.9918986733278,10,1,0.1,ok
