control_type,replicate,regime,lag_epochs,lag_label,valid,n_rows,n_subjects,max_baseline_eps_test,max_augmented_eps_test,max_conditional_lift,max_fraction_positive_lift,max_bic_improvement,max_ll_improvement,n_positive_lift_rows,n_strong_candidate_rows,n_multichannel_pair_rows,n_multichannel_positive_lift_rows,n_multichannel_strong_candidate_rows,eps_saturation_value,n_eps_saturated_rows,eps_saturation_fraction,collapsed_by_lift,collapsed_by_bic,collapsed_by_subject_fraction,collapsed_by_strong_candidates,collapsed_overall,reason
subject_mismatch,7,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.1,-130.78970541171066,-2.1867962899159465,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,8,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.4,-135.07295781371795,-4.328422490919593,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,9,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-135.44170406729654,-4.512795617708889,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,10,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.3,-133.88310884016937,-3.7334980041453036,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,11,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.3,-140.68437850912414,-7.1341328386226905,0,0,2,0,0,0.8,4,1.0,True,True,True,True,True,ok
subject_mismatch,0,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.7,-130.21925990312457,-5.026185500538304,0,0,2,0,0,0.8,2,0.5,True,True,False,True,False,control_effect_survived
subject_mismatch,1,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.5,-121.29247109729386,-0.5627910976227213,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,2,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.2,-127.58969358493187,-3.711402341441726,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,3,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.8,0.3,-126.78477881045046,-3.3089449542010243,1,0,2,0,0,0.8,3,0.75,False,True,True,True,False,control_effect_survived
subject_mismatch,4,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.4,-128.87961720844214,-4.356364153196864,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,5,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.4,-129.67646242195542,-4.754786759953731,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,6,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.3,-128.93982388225504,-4.386467490103541,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,7,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.5,-122.04828498413781,-0.9406980410446977,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,8,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.6,-124.19879317512732,-2.015952136539454,0,0,2,0,0,0.8,2,0.5,True,True,False,True,False,control_effect_survived
subject_mismatch,9,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.5,-128.56398280606754,-4.198546952009792,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,10,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.3,-129.6554214691423,-4.744266283546949,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
subject_mismatch,11,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.8,0.4,-126.64122534208946,-3.2371682200207488,1,0,2,0,0,0.8,3,0.75,False,True,True,True,False,control_effect_survived
within_subject_eeg_shuffle,0,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.3,-142.97147640262483,0.6918772375729532,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,1,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.2,-150.40717133727776,-3.0259702297535114,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,2,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.1,-150.62782376956238,-3.136296445895823,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,3,full,0,lag_0,True,27597,10,0.8,0.8,0.0,0.2,-142.23813676447753,1.0585470566466029,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,4,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.2,-150.25132018677505,-2.948044654502155,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,5,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.1,-152.56292950004172,-4.103849311135491,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,6,full,0,lag_0,True,27597,10,0.8,0.8,0.0,0.1,-156.05946147448412,-5.8521152983566935,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,7,full,0,lag_0,True,27597,10,0.8,0.8,0.0,0.2,-147.7569895077977,-1.7008793150134807,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,8,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.0,-147.84722865660115,-1.7459988894152048,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,9,full,0,lag_0,True,27597,10,0.8,0.8,0.0,0.1,-149.66678176889582,-2.65577544556254,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,10,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.1,-149.3241189446344,-2.484444033431828,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,11,full,0,lag_0,True,27597,10,0.8,0.8,0.0,0.1,-152.1377375259126,-3.891253324070931,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,0,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-126.74033912328878,-0.1621131457050069,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,1,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-129.0759685844464,-1.3299278762838185,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,2,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.3,-123.139315760498,1.638398535690385,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,3,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.5,-141.69457744643933,-7.639232307280281,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,4,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.8,0.2,-138.05543979503682,-5.819663481579028,1,0,2,0,0,0.8,3,0.75,False,True,True,True,False,control_effect_survived
within_subject_eeg_shuffle,5,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-130.73689785756687,-2.160392512844055,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,6,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.4,-129.47836492249007,-1.5311260453056548,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,7,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-130.08163098395244,-1.8327590760368366,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,8,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.5,-125.28052802367256,0.5677924041031019,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,9,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.3,-134.14779443201178,-3.8658408000665077,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,10,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-140.7050712091641,-7.144479188642663,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,11,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-132.86314276882877,-3.2235149684750013,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,0,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.5,-123.47217394098789,-1.652642519469964,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,1,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.3,-129.24513713232227,-4.539124115137156,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,2,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.2,-126.00378458370415,-2.918447840828094,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,3,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.8,0.3,-124.20513082373509,-2.0191209608433383,1,0,2,0,0,0.8,3,0.75,False,True,True,True,False,control_effect_survived
within_subject_eeg_shuffle,4,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.4,-124.29528178980581,-2.0641964438787,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,5,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.8,0.4,-129.15386852360643,-4.493489810779238,1,0,2,0,0,0.8,3,0.75,False,True,True,True,False,control_effect_survived
within_subject_eeg_shuffle,6,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.2,-130.10641891858268,-4.969765008267359,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,7,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.3,-123.93498407697552,-1.8840475874635558,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,8,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.8,0.4,-122.2251600285872,-1.0291355632693922,1,0,2,0,0,0.8,3,0.75,False,True,True,True,False,control_effect_survived
within_subject_eeg_shuffle,9,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.4,-124.53152659181342,-2.182318844882502,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,10,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.3,-124.47961067565211,-2.156360886801849,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_eeg_shuffle,11,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.3,-124.06127579589247,-1.9471934469220287,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,0,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.0,-144.3607072350751,-0.0027381786521800677,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,1,full,0,lag_0,True,27597,10,0.8,0.8,0.0,0.1,-146.21545957657145,-0.9301143494003554,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,2,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.0,-139.06617808233386,2.644526397718437,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,3,full,0,lag_0,True,27597,10,0.8,0.8,0.0,0.1,-147.93236574046568,-1.7885674313474738,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,4,full,0,lag_0,True,27597,10,0.0,0.0,0.0,0.1,-143.4278988180904,0.46366602984016936,0,0,2,0,0,0.8,0,0.0,True,True,True,True,True,ok
within_subject_rng_shuffle,5,full,0,lag_0,True,27597,10,0.8,0.8,0.0,0.1,-146.54766426849346,-1.0962166953613632,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,6,full,0,lag_0,True,27597,10,0.8,0.8,0.0,0.1,-143.31098214561462,0.5221243660780601,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,7,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.2,-144.59228907360193,-0.11852909791559796,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,8,full,0,lag_0,True,27597,10,0.0,0.0,0.0,0.2,-142.99413339034254,0.6805487437140982,0,0,2,0,0,0.8,0,0.0,True,True,True,True,True,ok
within_subject_rng_shuffle,9,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.1,-144.47719630630127,-0.060982714265264804,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,10,full,0,lag_0,True,27597,10,0.8,0.8,0.0,0.3,-152.3110547047454,-3.9779119134873326,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,11,full,0,lag_0,True,27597,10,0.8,0.0,0.0,0.2,-141.80590216044038,1.2746643586651771,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,0,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.5,-132.20437320827568,-2.89413018819846,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,1,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.4,-134.35895498552009,-3.9714210768206613,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,2,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-132.08949078779324,-2.8366889779572375,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,3,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-136.93896434295584,-5.261425755538539,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,4,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-133.02957907300606,-3.306733120563649,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,5,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-133.4040019746326,-3.4939445713769146,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,6,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.8,0.2,-132.46020698131224,-3.0220470747167383,1,0,2,0,0,0.8,3,0.75,False,True,True,True,False,control_effect_survived
within_subject_rng_shuffle,7,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.3,-132.89945661631145,-3.2416718922163454,0,0,2,0,0,0.8,4,1.0,True,True,True,True,True,ok
within_subject_rng_shuffle,8,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-130.06144696636375,-1.8226670672424916,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,9,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-129.6197785188151,-1.6018328434681735,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,10,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.3,-134.2351236595905,-3.909505413855868,0,0,2,0,0,0.8,4,1.0,True,True,True,True,True,ok
within_subject_rng_shuffle,11,no_wake,0,lag_0,True,8985,10,0.8,0.8,0.0,0.2,-132.56445581411435,-3.074171491117795,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,0,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.4,-126.54618957579169,-3.1896503368716367,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,1,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.3,-125.23093288727978,-2.5320219926159098,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,2,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.5,-122.9088623826542,-1.3709867403028966,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,3,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.3,-125.52671519433898,-2.6799131461452816,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,4,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.4,-123.44811268275726,-1.6406118903546485,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,5,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.3,-123.24063602408796,-1.536873561020002,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,6,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.4,-124.93033333509493,-2.3817222165234853,0,0,2,0,0,0.8,4,1.0,True,True,True,True,True,ok
within_subject_rng_shuffle,7,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.8,0.5,-125.6783385873,-2.755724842626023,1,0,2,0,0,0.8,3,0.75,False,True,True,True,False,control_effect_survived
within_subject_rng_shuffle,8,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.4,-124.8777036974534,-2.35540739770272,0,0,2,0,0,0.8,4,1.0,True,True,True,True,True,ok
within_subject_rng_shuffle,9,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.4,-125.33947373416504,-2.5862924160583134,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,10,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.4,-119.6032999148274,0.28179449361027764,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
within_subject_rng_shuffle,11,stable_sleep,0,lag_0,True,6078,10,0.8,0.8,0.0,0.4,-120.9868806110785,-0.4099958545150457,0,0,2,0,0,0.8,2,0.5,True,True,True,True,True,ok
