regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.8,0.8,-1267.0309236091891,-1274.2703481417852,-7.239424532596104,2549.082708331134,2683.7284462983744,-134.64573796724017,2538.0618472183783,2584.5406962835705,-46.47884906519221,10,4,0.4,ok
stable_sleep,1,lag_p1,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.8,0.8,0.0,-2793.923418814963,-2910.654845570016,-116.73142675505233,6128.597837689143,6902.811691258464,-774.2138535693211,5731.846837629926,6109.309691140031,-377.4628535101047,10,0,0.0,ok
stable_sleep,1,lag_p1,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.8,0.8,-1264.933078488485,-1267.4488278250772,-2.51574933659208,2544.883731318239,2670.0558247215718,-125.17209340333238,2533.86615697697,2570.8976556501543,-37.03149867318416,10,5,0.5,ok
stable_sleep,3,lag_p3,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.8,0.8,0.0,-2814.013882348252,-2939.190550099554,-125.17666775130238,6168.581450299536,6959.488471405174,-790.9070211056378,5772.027764696503,6166.381100199108,-394.3533355026048,10,2,0.2,ok
stable_sleep,3,lag_p3,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.8,0.8,-1260.8276515709117,-1266.989804699522,-6.162153128610271,2536.6662876912983,2669.078470344318,-132.4121826530195,2525.6553031418234,2569.979609399044,-44.32430625722054,10,5,0.5,ok
stable_sleep,5,lag_p5,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.8,0.8,0.0,-2806.851128718606,-2943.105453818189,-136.25432509958273,6153.9391108458185,6966.684614453589,-812.7455036077708,5757.702257437212,6174.210907636378,-416.5086501991655,10,0,0.0,ok
stable_sleep,5,lag_p5,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.0,0.0,-1256.0094867370751,-1261.012668481319,-5.003181744243648,2527.0222423899177,2657.05475720454,-130.03251481462166,2516.0189734741507,2558.025336962638,-42.006363488487295,10,4,0.4,ok
transition_epochs,-5,lag_m5,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-1759.104626729221,-1895.2691199757571,-136.16449324653627,4035.009587424496,4824.138907883623,-789.1293204591266,3662.209253458442,4078.5382399515142,-416.3289864930725,10,0,0.0,ok
transition_epochs,-5,lag_m5,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.0,0.0,-902.7858142160596,-907.0322566804614,-4.246442464401753,1819.919545071633,1943.195763116545,-123.27621804491218,1809.5716284321195,1850.0645133609228,-40.49288492880351,10,2,0.2,ok
transition_epochs,-3,lag_m3,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-1759.2991595829487,-1841.093475363672,-81.79431578072331,4035.508492970188,4716.007298335925,-680.4988053657371,3662.5983191658975,3970.186950727344,-307.5886315614466,10,1,0.1,ok
transition_epochs,-3,lag_m3,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.0,0.0,-907.0850891282128,-907.5824446720916,-0.4973555438785979,1828.5272692239528,1944.3787080519296,-115.85143882797638,1818.1701782564255,1851.164889344183,-32.9947110877572,10,0,0.0,ok
transition_epochs,-1,lag_m1,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-1778.2159207589568,-1937.1536051587093,-158.9376843997527,4073.834231443521,4909.111990168634,-835.277758725113,3700.4318415179137,4162.307210317419,-461.8753687995054,10,3,0.3,ok
transition_epochs,-1,lag_m1,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.0,0.0,-910.4277042361445,-911.7685367953204,-1.3408325591758512,1835.2201126960597,1952.8194116045756,-117.59929890851596,1824.855408472289,1859.5370735906408,-34.6816651183517,10,1,0.1,ok
transition_epochs,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-1781.9779427902515,-1939.3731001529795,-157.395157362728,4081.521602608284,4913.877634361521,-832.3560317532374,3707.955885580503,4166.746200305959,-458.790314725456,10,0,0.0,ok
transition_epochs,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.0,0.0,-913.903282670096,-913.820296168656,0.0829865014400184,1842.1788539492368,1956.9911898187136,-114.812335869477,1831.806565340192,1863.640592337312,-31.834026997119963,10,3,0.3,ok
transition_epochs,1,lag_p1,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-1781.8415974545258,-1899.213302170922,-117.37170471639638,4081.085584834659,4833.231384193059,-752.1457993583999,3707.683194909052,4086.426604341844,-378.7434094327928,10,2,0.2,ok
