subject_id,model,label,diagnostic_mode,valid,train_rows,test_rows,n_states,n_components,eps_train,eps_test,ll_train,ll_test,bic_train,bic_test,aic_train,aic_test,transitions_per_state,transitions_per_observed_state,eps_eeg_baseline,eps_rng_baseline,baseline_max,lift_over_eeg,lift_over_rng,lift_over_baseline
SC4031,M4_latent_joint,Latent joint model: latent_state x rng_bit,loso,True,24777,2820,6,2,0.0,0.0,-31795.786859667074,-2946.3518829621826,63905.21026040222,6138.972028148903,63653.57371933415,5954.703765924365,4599.333333333333,4599.333333333333,0.08,0.0,0.08,-0.08,0.0,-0.08
SC4031,M5_augmented_final,Augmented final model: latent_state x rng_info_bin x q_rng_bin,loso,True,24777,2820,27,3,0.0,0.0,-47383.574600089196,-4686.503908449261,101879.61656698018,14957.736473151743,96173.14920017839,10779.007816898522,1022.074074074074,1314.095238095238,0.08,0.0,0.08,-0.08,0.0,-0.08
SC4032,B0_eeg_only,EEG-only baseline: delta_power x eeg_info_bin,loso,True,24865,2732,9,2,0.0,0.0,-32170.95711666803,-3875.99570668717,65080.73660826438,8329.59830124192,64487.91423333606,7897.99141337434,3066.222222222222,3066.222222222222,0.0,0.0,0.0,0.0,0.0,0.0
SC4032,B1_rng_only,RNG-only baseline: rng_bit x rng_info_bin,loso,True,24865,2732,6,2,0.0,0.0,-32664.61256318907,-3588.385639962485,65642.9716143614,7422.056396690655,65391.22512637814,7238.77127992497,4599.333333333333,4599.333333333333,0.0,0.0,0.0,0.0,0.0,0.0
SC4032,M0_observed_compact,Observed compact baseline: delta_power x rng_bit,loso,True,24865,2732,8,2,0.0,0.0,-42481.39324846949,-5195.213599515417,85539.67520065013,10841.435316954834,85076.78649693898,10504.427199030833,3449.5,3449.5,0.0,0.0,0.0,0.0,0.0,0.0
SC4032,M1_eeg_informational,EEG informational model: delta_power x eeg_info_bin x rng_bit,loso,True,24865,2732,18,3,0.0,0.0,-49302.527129287366,-5785.068405325558,101712.1565750541,13999.250708943544,99219.05425857473,12184.136810651116,1533.111111111111,1533.111111111111,0.0,0.0,0.0,0.0,0.0,0.0
SC4032,M2_rng_quantum_proxy,RNG quantum-aware proxy model: delta_power x q_rng_bin,loso,True,24865,2732,9,2,0.0,0.08,-41255.83475338444,-4909.9432280481915,83250.4918816972,10397.493343963963,82657.66950676889,9965.886456096383,3066.222222222222,3066.222222222222,0.0,0.0,0.0,0.08,0.08,0.08
SC4032,M3_informational_joint,Informational joint model: eeg_info_bin x rng_info_bin,loso,True,24865,2732,9,2,0.01,0.0,-30394.389449037895,-3228.5209194447734,61527.60127300411,7034.648726757127,60934.77889807579,6603.041838889547,3066.222222222222,3066.222222222222,0.0,0.0,0.0,0.0,0.0,0.0
SC4032,M4_latent_joint,Latent joint model: latent_state x rng_bit,loso,True,24865,2732,6,2,0.0,0.0,-30556.63484074625,-3790.788987261832,61427.01616947576,7826.863091289349,61175.2696814925,7643.577974523664,4599.333333333333,4599.333333333333,0.0,0.0,0.0,0.0,0.0,0.0
SC4032,M5_augmented_final,Augmented final model: latent_state x rng_info_bin x q_rng_bin,loso,True,24865,2732,27,3,0.0,0.0,-46224.42059865576,-5527.086243575206,99563.80187641575,16616.605941546426,93854.84119731151,12460.172487150412,1022.074074074074,1314.095238095238,0.0,0.0,0.0,0.0,0.0,0.0
SC4041,B0_eeg_only,EEG-only baseline: delta_power x eeg_info_bin,loso,True,25028,2569,9,2,0.0,0.0,-32903.43055604995,-3029.071312538101,66546.16064160925,6631.257059607322,65952.8611120999,6204.142625076202,3066.222222222222,3066.222222222222,0.0,0.0,0.0,0.0,0.0,0.0
SC4041,B1_rng_only,RNG-only baseline: rng_bit x rng_info_bin,loso,True,25028,2569,6,2,0.0,0.0,-32836.48650818422,-3416.7255838125666,65986.92213163954,7076.828530234238,65734.97301636844,6895.451167625133,4599.333333333333,4599.333333333333,0.0,0.0,0.0,0.0,0.0,0.0
SC4041,M0_observed_compact,Observed compact baseline: delta_power x rng_bit,loso,True,25028,2569,8,2,0.0,0.0,-43639.194549922286,-4073.110920076797,87855.65037631078,8593.722152047756,87392.38909984457,8260.221840153594,3449.5,3449.5,0.0,0.0,0.0,0.0,0.0,0.0
SC4041,M1_eeg_informational,EEG informational model: delta_power x eeg_info_bin x rng_bit,loso,True,25028,2569,18,3,0.0,0.0,-50130.70012108439,-4827.504350725887,103370.50922243412,12065.229679548398,100875.40024216878,10269.008701451774,1533.111111111111,1533.111111111111,0.0,0.0,0.0,0.0,0.0,0.0
SC4041,M2_rng_quantum_proxy,RNG quantum-aware proxy model: delta_power x q_rng_bin,loso,True,25028,2569,9,2,0.0,0.0,-42198.94678055426,-4018.6723092629613,85137.19309061787,8610.459053057042,84543.89356110852,8183.344618525923,3066.222222222222,3066.222222222222,0.0,0.0,0.0,0.0,0.0,0.0
SC4041,M3_informational_joint,Informational joint model: eeg_info_bin x rng_info_bin,loso,True,25028,2569,9,2,0.01,0.0,-30311.24172313215,-3074.695855427751,61361.78297577365,6722.506145386622,60768.4834462643,6295.391710855502,3066.222222222222,3066.222222222222,0.0,0.0,0.0,0.0,0.0,0.0
SC4041,M4_latent_joint,Latent joint model: latent_state x rng_bit,loso,True,25028,2569,6,2,0.0,0.0,-31624.256796908947,-3325.589222261919,63562.462709088984,6894.555807132943,63310.513593817894,6713.178444523838,4599.333333333333,4599.333333333333,0.0,0.0,0.0,0.0,0.0,0.0
SC4041,M5_augmented_final,Augmented final model: latent_state x rng_info_bin x q_rng_bin,loso,True,25028,2569,27,3,0.0,0.0,-47302.77870888879,-5037.0030289866445,101725.11316086078,15593.176571334614,96011.55741777759,11480.006057973289,1022.074074074074,1314.095238095238,0.0,0.0,0.0,0.0,0.0,0.0
SC4042,B0_eeg_only,EEG-only baseline: delta_power x eeg_info_bin,loso,True,24809,2788,9,2,0.0,0.1,-32842.319904467615,-3203.9881730958105,66423.29753098241,6987.064981197803,65830.63980893523,6553.976346191621,3066.222222222222,3066.222222222222,0.1,0.0,0.1,0.0,0.1,0.0
SC4042,B1_rng_only,RNG-only baseline: rng_bit x rng_info_bin,loso,True,24809,2788,6,2,0.0,0.0,-32617.195284680696,-3635.7465105107935,65548.06713625813,7517.4073728735275,65296.39056936139,7333.493021021587,4599.333333333333,4599.333333333333,0.1,0.0,0.1,-0.1,0.0,-0.1
SC4042,M0_observed_compact,Observed compact baseline: delta_power x rng_bit,loso,True,24809,2788,8,2,0.0,0.0,-43265.076894407495,-4363.144883964132,87106.91392794771,9178.454866494734,86644.15378881499,8840.289767928263,3449.5,3449.5,0.1,0.0,0.1,-0.1,0.0,-0.1
SC4042,M1_eeg_informational,EEG informational model: delta_power x eeg_info_bin x rng_bit,loso,True,24809,2788,18,3,0.0,0.07,-49939.74838540461,-5142.462996358707,102985.9066429802,12720.271348154372,100493.49677080922,10898.925992717413,1533.111111111111,1533.111111111111,0.1,0.0,0.1,-0.03,0.07,-0.03
SC4042,M2_rng_quantum_proxy,RNG quantum-aware proxy model: delta_power x q_rng_bin,loso,True,24809,2788,9,2,0.0,0.0,-41969.22344517858,-4264.447541924433,84677.10461240434,9107.983718855048,84084.44689035715,8674.895083848865,3066.222222222222,3066.222222222222,0.1,0.0,0.1,-0.1,0.0,-0.1
SC4042,M3_informational_joint,Informational joint model: eeg_info_bin x rng_info_bin,loso,True,24809,2788,9,2,0.01,0.0,-30171.11521445869,-3355.141099518904,61080.88815096455,7289.37083404399,60488.23042891738,6856.282199037808,3066.222222222222,3066.222222222222,0.1,0.0,0.1,-0.1,0.0,-0.1
SC4042,M4_latent_joint,Latent joint model: latent_state x rng_bit,loso,True,24809,2788,6,2,0.0,0.0,-33331.66065579856,-3755.466607216679,66976.99787849386,7756.847566285299,66725.32131159712,7572.933214433358,4599.333333333333,4599.333333333333,0.1,0.0,0.1,-0.1,0.0,-0.1
SC4042,M5_augmented_final,Augmented final model: latent_state x rng_info_bin x q_rng_bin,loso,True,24809,2788,27,3,0.0,0.0,-48985.47321604276,-5481.927974215456,105084.32148138912,16540.55883075072,99376.94643208552,12369.855948430912,1022.074074074074,1314.095238095238,0.1,0.0,0.1,-0.1,0.0,-0.1
